Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date
NON,NON,NON,NON,NON,OUI,9,NON,NON,H, 2850,R. lhomme,VINCENNES,4 Janvier 2016
NON,NON,OUI,NON,NON,OUI,8,NON,NON,H, 2850,S. leclerc,VINCENNES,4 Janvier 2016
NON,NON,OUI,OUI,NON,NON,7,NON,OUI,F, 2850,M. poirier,VINCENNES,4 Janvier 2016
NON,NON,NON,OUI,NON,NON,8,NON,OUI,H, 2850,R. poree,VINCENNES,4 Janvier 2016
NON,NON,OUI,OUI,NON,NON,1,NON,OUI,H, 2850,Mlle l. d.,VINCENNES,4 Janvier 2016
NON,NON,NON,NON,NON,NON,6,NON,NON,H, 2700,Y.r. le m.,VINCENNES,4 Janvier 2016
NON,NON,OUI,OUI,NON,NON,6,NON,NON,H, 2700,E. raffin,VINCENNES,4 Janvier 2016
NON,NON,OUI,NON,NON,NON,6,NON,NON,H, 2700,M. lenoir,VINCENNES,4 Janvier 2016
NON,NON,NON,NON,NON,NON,6,NON,NON,H, 2700,A. barrier,VINCENNES,4 Janvier 2016
NON,NON,OUI,NON,NON,NON,6,NON,NON,H, 2700,M. mottier,VINCENNES,4 Janvier 2016
NON,NON,NON,NON,NON,NON,3,NON,NON,F, 2700,W. bigeon,VINCENNES,5 Janvier 2016
NON,NON,NON,NON,NON,NON,3,NON,NON,F, 2700,S. roger,VINCENNES,5 Janvier 2016
NON,NON,NON,OUI,NON,NON,3,NON,NON,F, 2700,B. piton,VINCENNES,5 Janvier 2016
NON,NON,NON,NON,NON,NON,3,NON,NON,F, 2700,E. raffin,VINCENNES,5 Janvier 2016
NON,NON,NON,OUI,NON,NON,3,NON,NON,F, 2700,M. abriva.,VINCENNES,5 Janvier 2016
NON,NON,OUI,NON,NON,NON,9,NON,NON,H, 2700,F. ouvrie,VINCENNES,5 Janvier 2016
NON,NON,OUI,NON,NON,NON,8,NON,NON,F, 2700,J.l.cl. d.,VINCENNES,5 Janvier 2016
NON,NON,OUI,OUI,NON,NON,8,NON,NON,F, 2700,E. raffin,VINCENNES,5 Janvier 2016
NON,NON,OUI,NON,NON,NON,9,NON,NON,F, 2700,M. abriva.,VINCENNES,5 Janvier 2016
NON,NON,OUI,OUI,NON,NON,8,NON,NON,F, 2700,J.m. bazi.,VINCENNES,5 Janvier 2016
NON,NON,OUI,NON,NON,NON,5,NON,NON,M, 2700,G. lannoo,VINCENNES,5 Janvier 2016
NON,NON,OUI,NON,NON,NON,5,NON,NON,M, 2700,P. vercru.,VINCENNES,5 Janvier 2016
NON,NON,NON,NON,NON,OUI,5,NON,NON,M, 2700,G. gelorm.,VINCENNES,5 Janvier 2016
NON,NON,OUI,OUI,NON,NON,5,NON,NON,M, 2700,F. nivard,VINCENNES,5 Janvier 2016
NON,NON,OUI,OUI,NON,NON,5,NON,NON,H, 2700,M. abriva.,VINCENNES,5 Janvier 2016
NON,NON,OUI,NON,NON,NON,6,NON,NON,F, 2700,Y. dreux,VINCENNES,5 Janvier 2017
NON,NON,OUI,NON,NON,NON,6,NON,NON,F, 2700,Y. cabaret,VINCENNES,5 Janvier 2017
NON,NON,OUI,OUI,NON,NON,6,NON,NON,F, 2700,D. thomain,VINCENNES,5 Janvier 2017
NON,NON,OUI,OUI,NON,NON,6,NON,NON,F, 2700,B. goop,VINCENNES,5 Janvier 2017
NON,NON,NON,OUI,NON,NON,6,NON,NON,F, 2700,M. abriva.,VINCENNES,5 Janvier 2017
NON,NON,OUI,NON,NON,NON,6,NON,NON,M, 2100,D. thomain,VINCENNES,5 Janvier 2017
NON,NON,OUI,NON,NON,NON,7,NON,NON,F, 2100,A. abriva.,VINCENNES,5 Janvier 2017
NON,NON,OUI,NON,NON,NON,7,NON,NON,H, 2100,A. barrier,VINCENNES,5 Janvier 2017
NON,NON,OUI,NON,NON,NON,7,NON,NON,M, 2100,J. westho.,VINCENNES,5 Janvier 2017
