Entraineur,Autostart,Deferre,Favori,Gagnant,Outsider,Age,Place,Recul,Sexe,Distance,Driver,Hippodrome,Date 
NON,OUI,OUI,NON,NON,OUI,VIEUX,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,NON,NON,OUI,OUI,VIEUX,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,NON,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,OUI,NON,NON,MEDIUM,NON,OUI,M,COURT,AUTRES,HIPPO,DATE
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,LONG,AUTRES,HIPPO,DATE
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,F,LONG,OUVRIE,HIPPO,DATE
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,LONG,AUTRES,HIPPO,DATE
NON,NON,OUI, ,NON, ,MEDIUM,NON,OUI,M,LONG,AUTRES,HIPPO,DATE
OUI,NON,OUI, ,NON, ,MEDIUM,NON,OUI,H,LONG,AUTRES,HIPPO,DATE
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,F,LONG,DUBOIS,HIPPO,DATE
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,F,LONG,RAFFIN,HIPPO,DATE
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,LONG,BONNE,HIPPO,DATE
OUI,NON,OUI, ,NON, ,JEUNE,NON,NON,F,LONG,BAZIRE,HIPPO,DATE
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,F,LONG,LEVESQUE,HIPPO,DATE
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,BAZIRE,HIPPO,DATE
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
OUI,NON,NON,NON,NON,NON,JEUNE,NON,NON,F,COURT,ABRIVARD,HIPPO,DATE
OUI,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,BAZIRE,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,M,COURT,AUTRES,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,M,COURT,ABRIVARD,HIPPO,DATE
NON,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,OUVRIE,HIPPO,DATE
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,NIVARD,VINCENNES,8 FEVRIER 2016
OUI,OUI,OUI,OUI,NON,NON,JEUNE,NON,NON,F,COURT,BAZIRE,VINCENNES,8 FEVRIER 2016
NON,OUI,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,8 FEVRIER 2016
NON,OUI,OUI,OUI,NON,NON,JEUNE,NON,NON,F,COURT,RAFFIN,VINCENNES,8 FEVRIER 2016
OUI,OUI,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,ERNAULT,VINCENNES,8 FEVRIER 2016
NON,OUI,OUI,NON,NON,OUI,JEUNE,NON,NON,F,COURT,THOMAIN,VINCENNES,8 FEVRIER 2016
OUI,OUI,NON,NON,NON,NON,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,8 FEVRIER 2016
OUI,OUI,NON,NON,OUI,NON,JEUNE,NON,NON,F,COURT,BAZIRE,VINCENNES,8 FEVRIER 2016
NON,OUI,NON,OUI,NON,NON,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,8 FEVRIER 2016
NON,OUI,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,NIVARD,VINCENNES,8 FEVRIER 2016
NON,OUI,NON,NON,NON,OUI,JEUNE,NON,NON,M,COURT,VERVA,VINCENNES,8 FEVRIER 2016
NON,NON,NON,OUI,NON,NON,JEUNE,NON,NON,F,COURT,ABRIVARD,VINCENNES,8 FEVRIER 2016
NON,NON,NON,NON,NON,NON,JEUNE,NON,NON,F,COURT,THOMAIN,VINCENNES,8 FEVRIER 2016
OUI,NON,NON,NON,NON,NON,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,8 FEVRIER 2016
NON,NON,NON,OUI,NON,NON,JEUNE,NON,NON,F,COURT,VERCRUYSSE,VINCENNES,8 FEVRIER 2016
OUI,NON,NON,NON,NON,NON,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,8 FEVRIER 2016
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,8 FEVRIER 2016
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,BAZIRE,VINCENNES,8 FEVRIER 2016
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,8 FEVRIER 2016
OUI,NON,NON,NON,NON,NON,JEUNE,NON,NON,F,COURT,ABRIVARD,VINCENNES,8 FEVRIER 2016
OUI,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,BIGEON,HIPPO,DATE
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,DERIEUX,HIPPO,DATE
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,HIPPO,DATE
OUI,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,HIPPO,DATE
OUI,OUI,OUI,NON,NON,NON,MEDIUM,NON,OUI,H,COURT,ABRIVARD,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,BONNE,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,NIVARD,HIPPO,DATE
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,NON,F,COURT,BIGEON,HIPPO,DATE
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,AUTRES,VINCENNES,8 FEVRIER 2017
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,8 FEVRIER 2017
NON,NON,NON,NON,NON,NON,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,8 FEVRIER 2017
NON,NON,NON,NON,NON,NON,JEUNE,NON,NON,M,COURT,VERVA,VINCENNES,8 FEVRIER 2017
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,8 FEVRIER 2017
NON,NON,NON,OUI,NON,NON,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,8 FEVRIER 2017
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,8 FEVRIER 2017
OUI,NON,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,VERVA,VINCENNES,8 FEVRIER 2017
NON,NON,NON,OUI,NON,NON,JEUNE,NON,NON,F,COURT,NIVARD,VINCENNES,8 FEVRIER 2017
NON,NON,NON,OUI,NON,NON,JEUNE,NON,NON,F,COURT,THOMAIN,VINCENNES,8 FEVRIER 2017
OUI,NON,NON,OUI,NON,NON,JEUNE,NON,NON,F,COURT,DUBOIS,VINCENNES,8 FEVRIER 2017
OUI,OUI,OUI,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,8 FEVRIER 2017
NON,OUI,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,ABRIVARD,VINCENNES,8 FEVRIER 2017
NON,OUI,OUI,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,8 FEVRIER 2017
NON,OUI,OUI,NON,OUI,OUI,JEUNE,NON,NON,F,COURT,ABRIVARD,VINCENNES,8 FEVRIER 2017
NON,OUI,OUI,OUI,NON,NON,JEUNE,NON,NON,F,COURT,NIVARD,HIPPO,DATE
OUI,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
OUI,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,PITON,HIPPO,DATE
OUI,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,NIVARD,HIPPO,DATE
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,LOCQUENAUX,HIPPO,DATE
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,RAFFIN,HIPPO,DATE
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,ABRIVARD,HIPPO,DATE
OUI,OUI,OUI, ,NON, ,MEDIUM,NON,NON,F,COURT,BIGEON,HIPPO,DATE
NON,OUI,NON,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,NON,NON,NON,NON,VIEUX,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,HIPPO,DATE
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,LONG,AUTRES,HIPPO,DATE
OUI,NON,NON,OUI,NON,NON,JEUNE,NON,NON,F,LONG,AUTRES,HIPPO,DATE
NON,NON,NON,NON,NON,NON,JEUNE,NON,NON,F,LONG,AUTRES,HIPPO,DATE
OUI,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,LONG,AUTRES,HIPPO,DATE
NON,NON,NON,OUI,NON,NON,JEUNE,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,M,LONG,DERIEUX,CAGNES,9 FEVRIER 2016
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,LONG,GUELPA,CAGNES,9 FEVRIER 2016
OUI,NON,NON,NON,NON,NON,MEDIUM,NON,NON,F,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,NON,NON,OUI,MEDIUM,NON,OUI,M,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,NON,NON,OUI,OUI,JEUNE,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,NON,NON,NON,NON,JEUNE,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,M,LONG,DERIEUX,CAGNES,9 FEVRIER 2016
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,M,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,H,LONG,GUELPA,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,OUI,OUI,NON,MEDIUM,OUI,NON,F,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,NON,OUI,NON,NON,JEUNE,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,F,LONG,GUELPA,CAGNES,9 FEVRIER 2016
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,NON,NON,NON,JEUNE,NON,NON,M,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,NON,OUI,NON,NON,JEUNE,NON,NON,M,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,OUI,F,LONG,DUBOIS,CAGNES,9 FEVRIER 2016
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,LONG,AUTRES,CAGNES,9 FEVRIER 2016
OUI,NON,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,LONG,GUELPA,CAGNES,9 FEVRIER 2016
OUI,NON,NON,NON,NON,OUI,MEDIUM,NON,OUI,M,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,NON,NON,OUI,NON,MEDIUM,NON,OUI,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,NON,NON,NON,OUI,MEDIUM,NON,NON,F,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,OUI,M,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,NON,OUI,NON,NON,MEDIUM,NON,OUI,H,LONG,AUTRES,CAGNES,9 FEVRIER 2016
NON,NON,NON,NON,NON,NON,MEDIUM,NON,OUI,F,LONG,AUTRES,HIPPO,DATE
NON,OUI,NON,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,NON,NON,NON,NON,VIEUX,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,HIPPO,DATE
NON,NON,NON,NON,NON,OUI,MEDIUM,NON,NON,M,COURT,THOMAIN,HIPPO,DATE
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,BAZIRE,HIPPO,DATE
NON,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,OUVRIE,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,BONNE,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,M,COURT,LOCQUENAUX,HIPPO,DATE
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,M,COURT,OUVRIE,HIPPO,DATE
OUI,NON,OUI,NON,NON,NON,JEUNE,NON,NON,M,COURT,DERIEUX,HIPPO,DATE
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,H,COURT,PITON,HIPPO,DATE
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,M,COURT,NIVARD,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,H,COURT,THOMAIN,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,H,COURT,PITON,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,NON,OUI,NON,JEUNE,NON,NON,M,COURT,NIVARD,VINCENNES,9 FEVRIER 2017
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,9 FEVRIER 2017
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,9 FEVRIER 2017
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,M,COURT,NIVARD,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,NON,NON,NON,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,9 FEVRIER 2017
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,NON,NON,NON,JEUNE,NON,NON,H,COURT,BIGEON,VINCENNES,9 FEVRIER 2017
OUI,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,M,COURT,BIGEON,VINCENNES,9 FEVRIER 2017
NON,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,BIGEON,HIPPO,DATE
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,F,COURT,ABRIVARD,HIPPO,DATE
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,MARTENS,HIPPO,DATE
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
OUI,OUI,OUI, ,NON, ,MEDIUM,NON,NON,H,COURT,ERNAULT,HIPPO,DATE
OUI,OUI,OUI, ,NON, ,MEDIUM,NON,NON,M,COURT,DERIEUX,HIPPO,DATE
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,H,COURT,NIVARD,HIPPO,DATE
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,H,COURT,RAFFIN,HIPPO,DATE
NON,OUI,OUI, ,NON, ,MEDIUM,NON,NON,M,COURT,AUTRES,VINCENNES,10 FEVRIER 2015
OUI,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,BAZIRE,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,LOCQUENAUX,VINCENNES,10 FEVRIER 2015
NON,NON,NON, ,NON, ,JEUNE,NON,NON,M,COURT,THOMAIN,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,10 FEVRIER 2015
NON,NON,NON, ,NON, ,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,10 FEVRIER 2015
NON,NON,NON, ,NON, ,MEDIUM,NON,NON,M,COURT,AUTRES,VINCENNES,10 FEVRIER 2015
OUI,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,COURT,BIGEON,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,COURT,LOCQUENAUX,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,MEDIUM,NON,NON,H,COURT,AUTRES,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,H,COURT,THOMAIN,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,H,COURT,OUVRIE,VINCENNES,10 FEVRIER 2015
OUI,NON,NON, ,NON, ,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,M,COURT,AUTRES,VINCENNES,10 FEVRIER 2015
NON,NON,NON, ,NON, ,JEUNE,NON,NON,H,COURT,NIVARD,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,10 FEVRIER 2015
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,BIGEON,VINCENNES,10 FEVRIER 2015
NON,NON,OUI, ,NON, ,JEUNE,NON,NON,F,COURT,ABRIVARD,VINCENNES,10 FEVRIER 2015
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,MARTENS,VINCENNES,10 FEVRIER 2015
NON,NON,NON, ,NON, ,JEUNE,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,NON,NON,NON,MEDIUM,NON,NON,H,COURT,RAFFIN,HIPPO,DATE
NON,OUI,NON,NON,NON,NON,MEDIUM,NON,NON,H,COURT,OUVRIE,HIPPO,DATE
OUI,OUI,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,DREUX,HIPPO,DATE
NON,OUI,NON,NON,NON,OUI,MEDIUM,NON,OUI,F,COURT,THOMAIN,HIPPO,DATE
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,HIPPO,DATE
OUI,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,ABRIVARD,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,BAZIRE,HIPPO,DATE
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,ABRIVARD,HIPPO,DATE
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,NON,F,COURT,LOCQUENAUX,HIPPO,DATE
OUI,NON,OUI,OUI,NON,NON,MEDIUM,NON,NON,F,COURT,VERVA,VINCENNES,10 FEVRIER 2016
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,M,COURT,VERVA,VINCENNES,10 FEVRIER 2016
NON,NON,NON,OUI,NON,NON,JEUNE,NON,NON,M,COURT,NIVARD,VINCENNES,10 FEVRIER 2016
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,10 FEVRIER 2016
NON,NON,NON,NON,NON,NON,JEUNE,NON,NON,M,COURT,OUVRIE,VINCENNES,10 FEVRIER 2016
OUI,NON,NON,NON,NON,OUI,JEUNE,NON,NON,H,COURT,AUTRES,VINCENNES,10 FEVRIER 2016
OUI,NON,NON,OUI,NON,NON,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,10 FEVRIER 2016
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,10 FEVRIER 2016
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,F,COURT,VERVA,VINCENNES,10 FEVRIER 2016
NON,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,10 FEVRIER 2016
NON,NON,OUI,NON,OUI,NON,JEUNE,NON,NON,F,COURT,BAZIRE,VINCENNES,10 FEVRIER 2016
NON,NON,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,BAZIRE,VINCENNES,10 FEVRIER 2016
NON,NON,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,10 FEVRIER 2016
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,F,COURT,RAFFIN,VINCENNES,10 FEVRIER 2016
NON,NON,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,AUTRES,VINCENNES,10 FEVRIER 2016
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,F,COURT,NIVARD,HIPPO,DATE
NON,OUI,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,OUVRIE,HIPPO,DATE
NON,OUI,NON,OUI,NON,NON,JEUNE,NON,NON,F,COURT,BIGEON,HIPPO,DATE
NON,OUI,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,DREUX,HIPPO,DATE
NON,OUI,OUI,NON,NON,NON,JEUNE,NON,NON,F,COURT,BAZIRE,HIPPO,DATE
OUI,OUI,OUI,NON,NON,OUI,JEUNE,NON,OUI,F,COURT,AUTRES,HIPPO,DATE
OUI,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,H,LONG,AUTRES,HIPPO,DATE
OUI,NON,NON,NON,NON,NON,MEDIUM,NON,NON,H,LONG,AUTRES,HIPPO,DATE
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,H,LONG,NIVARD,HIPPO,DATE
OUI,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,F,LONG,AUTRES,HIPPO,DATE
NON,NON,OUI,OUI,NON,NON,MEDIUM,NON,OUI,M,LONG,AUTRES,HIPPO,DATE
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,NON,F,COURT,AUTRES,HIPPO,DATE
NON,OUI,NON,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,NON,NON,OUI,VIEUX,NON,NON,H,COURT,AUTRES,HIPPO,DATE
OUI,OUI,NON,NON,OUI,OUI,MEDIUM,NON,OUI,H,COURT,AUTRES,HIPPO,DATE
NON,OUI,OUI,OUI,NON,NON,MEDIUM,NON,OUI,F,COURT,AUTRES,CAGNES,10 FEVRIER 2017
NON,NON,NON,NON,NON,OUI,MEDIUM,NON,NON,H,LONG,AUTRES,CAGNES,10 FEVRIER 2017
NON,NON,OUI,NON,NON,OUI,MEDIUM,NON,NON,M,LONG,AUTRES,CAGNES,10 FEVRIER 2017
OUI,NON,OUI,NON,NON,OUI,VIEUX,NON,NON,H,LONG,AUTRES,CAGNES,10 FEVRIER 2017
NON,NON,OUI,NON,NON,NON,MEDIUM,NON,NON,M,LONG,AUTRES,CAGNES,10 FEVRIER 2017
NON,NON,NON,NON,NON,OUI,MEDIUM,NON,NON,M,LONG,AUTRES,CAGNES,10 FEVRIER 2017
OUI,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,LONG,AUTRES,CAGNES,10 FEVRIER 2017
NON,NON,NON,NON,NON,NON,JEUNE,NON,NON,M,LONG,MARTENS,CAGNES,10 FEVRIER 2017
OUI,NON,NON,NON,NON,OUI,JEUNE,NON,NON,F,LONG,AUTRES,CAGNES,10 FEVRIER 2017
OUI,NON,OUI,NON,NON,OUI,JEUNE,NON,NON,F,LONG,GUELPA,CAGNES,10 FEVRIER 2017
NON,NON,OUI,OUI,NON,NON,JEUNE,NON,NON,F,LONG,AUTRES,CAGNES,10 FEVRIER 2017
NON,OUI,OUI,NON,NON,NON,MEDIUM,NON,NON,F,COURT,AUTRES,CAGNES,10 FEVRIER 2017
NON,OUI,OUI,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,AUTRES,CAGNES,10 FEVRIER 2017
NON,OUI,NON,NON,NON,OUI,MEDIUM,NON,NON,H,COURT,AUTRES,CAGNES,10 FEVRIER 2017
NON,OUI,OUI,OUI,NON,NON,MEDIUM,NON,NON,H,COURT,AUTRES,CAGNES,10 FEVRIER 2017
NON,OUI,NON,NON,NON,OUI,MEDIUM,NON,OUI,F,COURT,AUTRES,CAGNES,10 FEVRIER 2017
NON,NON,OUI,NON,NON,NON,JEUNE,NON,NON,M,LONG,AUTRES,CAGNES,10 FEVRIER 2017
